movie_Released,song_bpmHistogramFirstPeakBpmMean,song_danceability,movie_Runtime,movie_BoxOffice,song_bpmHistogramSecondPeakBpmMedian,song_tuningEqualTemperedDeviation,song_tuningFrequency,song_bpmHistogramSecondPeakBpmMean,song_bpm,song_bpmHistogramFirstPeakBpmMedian,song_mfccZeroMean,movie_imdbRating,song_onsetRate,movie_Genre,song_averageLoudness,song_dynamicComplexity
2000-10-01,104,1.10830219,106,120973805,98,0.19927008,437.55320766,108,109.76912769,108,-704.32907452,7.3,3.51684192,Drama,0.72274114,5.27025532
2002-05-05,104,1.11805057,120,126268236,98,0.04212816,437.87015786,106,108.06708898,110,-703.96260617,7.1,3.51665713,Drama,0.7606719,5.23263554
1990-09-22,105,1.14487699,116,133433439,109,0.11374258,436.86381125,108,109.19911643,108,-704.53372069,7.8,3.2975231,Drama,0.62897814,4.26528059
1996-10-04,103,1.13106506,117,146139079,107,0.21483469,436.04936504,99,109.1771588,103,-696.21685232,7.7,3.4394047,Drama,0.7275186,4.59083558
1996-11-13,111,1.07990532,107,161485359,108,0.20850579,438.46790847,116,108.71154579,103,-677.69224048,7.6,3.40413114,Drama,0.69758491,4.26577409
1998-12-17,103,1.12343416,116,161893805,116,0.05033387,439.02456441,108,107.81742314,104,-675.33446151,7.1,3.47928263,Action,0.799488,4.2200251
1992-06-25,109,1.13169259,119,105354904,105,0.16122179,436.63211757,116,108.42082575,107,-702.20800759,7.4,3.57832261,Drama,0.81860748,4.26660484
1999-06-07,109,1.06873253,116,151651631,111,0.04685832,437.1082536,108,111.32440927,106,-691.570177,7.2,3.5165349,Action,0.75429319,5.42046604
1989-02-10,103,1.07367592,107,105203207,113,0.05389971,437.08315727,100,108.80205887,105,-695.71196112,7.6,3.65335459,Drama,0.76120095,4.26633201
1994-08-27,107,1.12060714,118,111182228,110,0.03922576,437.11642546,100,104.1313736,106,-685.81905221,7.1,3.51750356,Drama,0.7860623,4.27015234
1986-05-19,109,1.11453764,117,147449952,109,0.07326566,438.42779333,116,108.58204686,106,-704.37440585,7.0,2.91793609,Drama,0.80631391,4.21384719
1994-04-20,105,1.07898971,115,159573712,112,0.2157599,434.21619018,109,106.46184922,103,-701.80121544,7.4,3.51632477,Drama,0.65276899,5.37592212
1992-07-13,111,1.11315378,113,161635452,108,0.05299072,439.95545299,105,106.43359939,104,-676.25972414,7.5,3.53675338,Action,0.64261424,5.25109252
1986-02-18,109,1.13620686,107,145456211,99,0.18813405,435.30691115,113,104.40519799,107,-704.61886236,7.3,3.51706285,Action,0.76182014,5.38134723
1998-09-11,103,1.09034997,118,154784179,100,0.0410001,439.35037342,103,109.01985329,111,-683.59521447,7.1,3.51682191,Drama,0.80518099,4.2632068
1997-06-13,106,1.13395411,107,107844669,114,0.20945236,438.13092912,113,108.88033783,108,-704.59480366,7.8,3.51644629,Drama,0.69998899,4.41461745
1990-12-09,107,1.07042452,112,116477255,116,0.05590181,436.39757875,100,107.89305114,108,-704.50191825,7.6,2.95549287,Action,0.6952188,5.23320554
1995-07-13,106,1.08571805,120,153714712,113,0.1010913,436.9885857,105,110.66913761,105,-704.61112457,7.7,3.50899359,Drama,0.77057358,4.27235292
1990-12-19,108,1.08949899,110,108587390,112,0.21055378,436.31547034,112,108.82106218,111,-675.73834261,7.4,3.36974003,Action,0.7794849,5.01487856
1990-11-09,106,1.10074311,111,106892459,103,0.21558144,435.45798085,100,108.64898577,111,-675.70950057,7.7,3.50910784,Drama,0.80066875,4.24705731
2001-12-13,110,1.08794028,107,162970863,104,0.05629269,437.07236346,99,108.5790467,111,-704.47902863,7.1,3.51675479,Drama,0.71820569,4.21306607
1988-07-05,108,1.12793732,115,118782673,113,0.19046556,437.48130507,110,110.51456113,104,-704.52939945,7.8,3.6011939,Drama,0.63784759,5.23245433
1995-04-17,107,1.07048083,106,112335993,106,0.04720925,437.85006663,105,106.45903586,105,-703.54691823,7.0,3.03736608,Drama,0.76467324,4.97851665
1992-09-01,107,1.07262443,109,165789081,101,0.0948671,436.90557098,114,110.93534617,108,-678.89189545,7.5,3.48999648,Drama,0.76794487,5.1860446
1984-11-07,103,1.11369097,114,151382147,109,0.20550168,438.25787512,112,107.92799917,109,-676.96963391,7.5,2.85811511,Action,0.79898971,4.26263704
2000-07-01,108,1.1472697,112,123731375,100,0.18640607,439.43435797,111,105.51509553,106,-704.3143725,7.1,3.51680455,Drama,0.81756804,4.25912979
1987-06-23,109,1.10921645,113,116013284,116,0.2130317,436.12998278,104,108.74521219,105,-704.51675499,7.7,3.50796912,Action,0.68437187,4.24756265
1996-12-25,109,1.10837908,112,137145472,108,0.20429323,437.31286893,113,108.89681608,110,-676.51768294,7.8,3.51668175,Drama,0.77061091,4.26733309
1995-12-27,109,1.10426563,108,121654218,99,0.03897604,436.54547704,115,108.56675949,107,-681.33482732,7.1,3.51745681,Drama,0.75344226,4.26429839
1986-03-09,106,1.10949216,111,119289632,107,0.0510383,438.21099176,112,108.70364657,106,-686.88439881,7.7,3.20145531,Action,0.70990866,4.27009183
1991-07-07,108,1.12250399,116,163022055,105,0.04104171,435.51231328,105,108.83549269,107,-683.38283701,7.5,3.51747327,Drama,0.63620481,4.26123865
2002-09-11,105,1.14741023,114,116782248,107,0.2042728,437.93956083,115,108.71187182,111,-704.39243194,7.3,3.15372243,Drama,0.79441969,4.26867451
1986-10-08,107,1.10912539,106,142150113,101,0.12667744,437.07668309,110,108.83187384,105,-685.64284489,7.1,3.61222745,Action,0.77994014,5.3956447
1992-03-19,105,1.06240115,115,116465763,108,0.11219293,439.11840786,113,108.73084857,104,-675.31291929,7.0,2.90294203,Drama,0.69736855,4.20673426
1993-05-02,107,1.11434265,120,148398407,113,0.04167664,439.78876295,104,108.66196003,110,-704.70817962,7.5,3.67835784,Drama,0.69826443,4.26439609
2002-04-22,108,1.14171301,110,119496249,111,0.0620468,436.21752836,100,108.68266794,110,-685.42583185,7.2,3.60938155,Drama,0.62516248,4.21039957
1997-12-24,107,1.11887956,111,119103465,106,0.2045394,438.1934839,112,110.38464211,107,-687.14999281,7.0,3.0744608,Action,0.65066394,5.3129965
1994-08-28,111,1.14142709,114,111054535,103,0.21372701,437.45446547,99,111.13670872,103,-676.95002043,7.2,3.50078736,Drama,0.69474063,4.27428613
1991-04-02,111,1.15052205,107,164448246,110,0.0410928,437.83786153,107,110.68896101,111,-704.53253491,7.1,3.56117508,Drama,0.62363478,4.23618664
2002-10-18,110,1.14612009,120,144341262,101,0.21714588,436.36887234,112,107.93323824,109,-677.65318642,7.6,3.51690927,Drama,0.62615126,4.26249216
1992-09-19,104,1.07763601,115,127134589,114,0.05704417,439.89609439,104,108.84574451,111,-678.08428134,7.6,3.5170017,Drama,0.74867316,4.2094994
1990-08-20,105,1.13882084,120,107746154,98,0.09026677,436.67317584,107,110.89238405,111,-677.74419675,7.0,3.5168672,Drama,0.67428256,5.33303046
1991-03-22,103,1.14605622,119,121108457,106,0.21347209,439.33521614,101,108.82153617,104,-696.69069756,7.3,3.50944258,Drama,0.75367348,4.22250065
1984-08-01,103,1.07143254,115,118018555,116,0.04449668,438.10595379,109,108.95224923,108,-677.90197013,7.0,3.47424207,Drama,0.62760195,5.23521988
1995-11-04,104,1.06873805,109,110860935,101,0.04895324,436.51951367,109,108.25672309,107,-681.00647227,7.2,3.64088502,Drama,0.75230931,4.50239197
2002-05-09,105,1.13511811,114,128530217,101,0.04539905,436.19526385,110,108.06163294,108,-686.29986,7.5,3.51660331,Drama,0.80623557,4.27174733
1987-04-25,104,1.13748149,106,120201921,104,0.04672895,436.8766396,103,109.8667597,109,-704.65435876,7.3,3.10353139,Action,0.75749735,4.93272993
1998-03-20,105,1.14708789,118,143837200,105,0.20792424,439.22247,116,107.90474366,110,-701.04081714,7.6,2.98422905,Drama,0.77932333,4.26747766
1985-04-13,109,1.10202278,120,135438353,98,0.05244312,435.10048778,109,110.79717086,106,-679.29493968,7.7,3.51700911,Drama,0.79351426,4.26624974
1996-05-01,109,1.06345694,117,117264141,111,0.21132986,439.05661532,106,108.42971972,109,-678.06944615,7.4,3.14995243,Action,0.82367488,4.46470094
1991-12-24,108,1.14937302,117,157232679,111,0.05091761,435.41653799,110,107.58124643,109,-704.59205032,7.7,3.5549823,Drama,0.74373003,4.25190232
2000-02-07,110,1.12786172,108,109253540,103,0.20592146,438.13312551,108,106.86495676,109,-678.80837013,7.1,3.4595799,Action,0.62328043,5.23738666
2001-03-05,111,1.10305729,110,165618548,103,0.2113423,436.61576512,103,103.98450297,104,-688.12516767,7.0,3.59329201,Drama,0.80891317,4.22397056
1995-02-07,107,1.13197814,109,123359521,114,0.20525511,439.6783708,99,108.91090573,106,-682.90938004,7.7,3.25436376,Action,0.6525371,4.21798002
1988-06-18,104,1.14550644,108,112710472,115,0.2043344,434.88619125,109,108.52861196,109,-676.98960665,7.7,3.51293346,Drama,0.6708659,4.21544588
1990-07-21,108,1.12828838,106,124061627,114,0.18643102,435.98273896,101,105.19408333,107,-676.73751892,7.1,3.58452442,Action,0.78988899,4.52414432
1987-11-20,108,1.1428503,114,150716015,110,0.20671316,437.57625207,103,106.41168374,109,-677.07445669,7.6,3.68566699,Drama,0.82013975,4.22176525
2000-02-19,106,1.06864907,120,128794514,103,0.20414709,434.51627909,108,110.31612824,108,-677.20671086,7.5,3.68604211,Action,0.82039882,4.27191374
1994-10-09,108,1.07969921,118,163174562,113,0.20392044,439.94293605,115,106.97018813,108,-677.84749284,7.5,3.51631811,Action,0.66465291,5.36952769
1999-02-16,107,1.11461695,115,121561570,109,0.20352718,437.06724843,102,108.39799299,104,-685.57351365,7.1,3.31004614,Action,0.63466006,5.10816041
1984-11-14,109,1.08529413,111,142841081,107,0.20453775,438.88757279,101,108.5595397,111,-704.39273117,7.1,3.51705047,Action,0.81794815,4.26311425
1992-05-01,107,1.11784635,109,159274193,110,0.20459274,436.84233136,114,108.41785576,110,-675.93728264,7.6,3.52128077,Drama,0.62150027,4.23211753
1995-05-06,103,1.08585336,112,148333005,101,0.21526774,434.49279492,115,108.88280872,106,-677.39954533,7.5,3.52156032,Drama,0.7550321,5.25317133
1987-02-20,108,1.11865436,111,130020377,98,0.07812203,437.62283243,98,106.30016361,108,-675.36913495,7.5,3.39722464,Drama,0.81431731,4.23579254
1993-05-22,103,1.0627969,115,123962603,102,0.20954767,437.74694848,112,108.6362044,103,-704.47281465,7.3,3.49179952,Action,0.7386507,4.24318394
1987-07-05,109,1.11082542,109,119304781,104,0.21162281,439.07423131,111,108.76513331,109,-704.41700392,7.2,3.50112286,Drama,0.66379423,4.68512874
1993-08-04,106,1.06283845,108,151920018,110,0.14519712,438.45828772,105,105.10777499,103,-704.71061469,7.3,3.4869962,Action,0.62827988,4.26465674
1987-08-21,105,1.08538529,114,116944143,104,0.04543553,439.16969458,116,110.39970048,104,-704.5075871,7.0,3.49346468,Drama,0.63450984,5.22524681
1984-11-21,104,1.06519958,111,126580688,99,0.20442146,439.46558944,110,106.24995715,109,-676.53397484,7.5,3.51724641,Action,0.79746179,4.25658976
1989-12-06,109,1.13135261,109,105972272,110,0.20703268,434.3009218,109,106.42003455,104,-686.32482836,7.7,3.5167538,Drama,0.67841923,4.27236443
1989-06-12,109,1.14555876,118,120190706,99,0.06252728,439.50337556,108,108.87849786,110,-703.35938623,7.6,3.51590112,Drama,0.61553921,5.31976847
1992-11-24,108,1.08888219,115,152938893,102,0.13477343,439.87456185,111,105.2188161,111,-688.40545417,7.5,3.51673226,Drama,0.79485659,5.41561689
1988-07-05,104,1.1261545,107,117843754,102,0.20449386,434.69297549,113,108.36989708,111,-701.38016803,7.5,3.49430661,Action,0.68376209,4.23879826
1987-03-07,109,1.06535016,108,109049236,98,0.06127312,435.93687001,115,109.79617633,110,-704.59205774,7.4,3.24603353,Action,0.80974304,4.2550282
1997-12-19,103,1.12775024,108,106433587,112,0.2042177,435.40329471,105,110.40173808,103,-704.37073087,7.3,3.51642689,Drama,0.80775827,4.26508259
1996-12-27,104,1.08779591,113,115299834,112,0.04169456,435.75772931,100,104.95581181,110,-678.55564364,7.3,3.66793109,Drama,0.77388597,4.24508238
2000-04-03,104,1.08256468,108,155802033,100,0.04092419,435.71517244,105,108.79722788,110,-704.55210126,7.3,3.51669733,Drama,0.73748956,4.25116044
1997-09-18,111,1.10260662,112,108566016,99,0.10539167,435.69465198,107,104.13423627,109,-680.66605705,7.0,3.25698073,Drama,0.61677135,4.20522961
1999-07-18,108,1.06742496,120,115506123,116,0.05364495,438.86587941,107,110.05352469,111,-704.64632694,7.1,3.50439603,Drama,0.79013469,5.34075443
1996-07-25,108,1.0815977,119,116780489,106,0.20400778,435.91984385,106,110.05526253,104,-685.44060363,7.6,3.51563899,Action,0.63424641,4.34156148
1997-12-19,104,1.0772902,111,111603540,109,0.20454437,437.01145561,103,107.76993199,104,-690.69192684,7.4,3.1256027,Drama,0.76292165,4.27125831
1995-09-20,108,1.07938638,107,161802467,106,0.20358077,435.99878677,107,108.40664681,110,-675.71596865,7.4,3.63507723,Drama,0.62642513,4.26318098
1989-03-13,108,1.10696881,119,131668576,101,0.1933048,437.74476316,110,108.87089116,103,-677.01407684,7.4,3.50264397,Action,0.62330846,4.26928621
1995-04-18,105,1.06578077,115,157256166,116,0.11342158,437.69779005,98,108.78130663,111,-678.39088241,7.1,3.49009795,Action,0.70852873,4.24418277
1987-04-18,106,1.07723331,107,121938295,113,0.21147031,438.48026396,105,108.92767061,107,-684.48618755,7.8,3.53532687,Action,0.80553013,5.36209729
1986-11-19,108,1.08436603,118,118170836,102,0.20586439,434.3828637,98,108.67390394,103,-692.16680492,7.5,3.28502599,Action,0.80527891,5.24320167
2000-11-28,107,1.06751161,112,141366012,114,0.11521215,437.97744664,108,108.71748589,111,-704.70616074,7.0,2.94210475,Drama,0.80000871,4.78498969
1998-06-21,110,1.08512307,111,105138207,105,0.20382872,439.80237315,114,108.53599262,103,-685.94837816,7.6,3.6125051,Drama,0.62921928,4.24593015
1986-06-02,105,1.09701175,116,122365617,98,0.20399548,435.58322865,116,108.81080654,103,-677.29592279,7.5,3.57641457,Drama,0.6599465,4.26553713
1986-05-27,110,1.08518849,119,106850757,100,0.03926603,437.18542396,114,109.34466081,108,-683.87485367,7.6,3.47954896,Action,0.67106766,4.2685882
1986-10-02,107,1.1461363,115,158021123,113,0.16285697,435.82649184,106,109.09118331,105,-677.54611985,7.2,3.51711315,Drama,0.77354084,4.26525822
1989-02-12,106,1.06908838,116,107685208,112,0.21587304,438.55948412,116,110.70295358,109,-676.3365365,7.2,2.98158284,Drama,0.70617738,4.2724084
1984-11-09,108,1.06783686,114,118650825,112,0.20432417,435.61411409,102,109.11072416,105,-676.74264962,7.4,3.4964247,Drama,0.63034579,4.26649529
1990-03-01,108,1.06730473,108,122517669,103,0.21591278,439.14550535,108,109.09990265,104,-676.15926124,7.3,3.60923861,Action,0.77988441,5.19644359
1996-07-17,106,1.11921133,110,110743907,116,0.05005027,436.46241406,105,106.67705159,105,-695.48293579,7.6,3.46164696,Action,0.77323594,4.27031637
1986-05-08,104,1.07070187,110,105010225,100,0.20455938,435.35226562,111,108.43934654,105,-704.50294758,7.3,3.21626301,Drama,0.62510403,4.74532432
1989-11-24,110,1.06495144,111,158076406,104,0.04780669,439.63586906,101,109.56161912,106,-675.44366104,7.8,3.49649815,Drama,0.62152094,4.25835121
1999-09-08,108,1.1439103,111,164219858,104,0.2150318,439.08961541,109,108.61283397,108,-677.98068663,7.2,2.91164238,Drama,0.62439957,5.21831079
1989-08-24,105,1.13876189,110,153594326,114,0.20361777,439.72819451,98,104.61274281,108,-677.87224466,7.2,2.89939963,Action,0.7675973,4.66321235
1999-05-06,106,1.13739362,113,154091915,98,0.03968856,437.93511006,103,108.54546213,109,-676.9104921,7.0,3.51719469,Drama,0.61844113,4.24064621
1987-09-01,111,1.11437893,120,140687246,115,0.07350597,439.48440408,110,108.75835503,111,-682.17881971,7.0,3.39905479,Action,0.79126602,5.21372114
1998-09-07,107,1.10443467,118,151099422,116,0.0400287,437.48765961,113,109.41932609,109,-704.66155415,7.4,3.17967815,Action,0.68869752,4.26871395
1989-12-12,110,1.09163796,117,151715822,100,0.21435368,438.53963604,114,108.57371409,104,-682.35745446,7.8,3.51727177,Action,0.65530134,5.33739993
1985-03-18,109,1.10850974,115,120467456,108,0.21363789,438.48033596,105,108.12864951,106,-680.7518681,7.5,2.90139986,Action,0.73544153,4.60628881
1986-04-12,107,1.08127962,114,120022764,111,0.14493305,434.57789746,111,110.2805609,108,-680.10619681,7.2,3.23459465,Action,0.72575928,4.21397425
1996-09-21,111,1.10096329,118,114383146,114,0.05441597,437.75624535,101,110.89744509,107,-695.007401,7.4,3.50673094,Action,0.62946801,4.98581391
1987-04-09,111,1.09893582,113,125650972,109,0.20473672,439.44977578,103,104.86099724,105,-682.85916024,7.3,3.51624653,Drama,0.76206826,4.2602538
1991-06-18,106,1.0660748,118,136915364,99,0.21120739,435.767178,104,108.01156636,109,-704.35281746,7.4,3.51712239,Action,0.67317816,5.04993621
1990-05-24,111,1.14762313,108,108286340,104,0.20400546,435.10918477,100,104.57475707,103,-698.34011299,7.6,3.51662166,Action,0.64976379,4.23567271
1996-08-17,103,1.11041794,115,110553398,107,0.2099384,437.57781007,116,105.60108211,109,-704.25576891,7.5,3.05899409,Action,0.81345534,4.9187523
1991-08-24,103,1.12232239,115,122306297,107,0.04201488,437.49511672,112,110.71612698,108,-677.3369894,7.4,3.63570642,Action,0.72648247,4.20553175
1987-10-21,109,1.11732961,109,137501937,107,0.05731719,435.67707315,106,108.70017345,104,-704.65117205,7.4,3.47813712,Action,0.61567399,5.24571947
1989-12-20,104,1.06595386,113,165548405,105,0.12936474,436.10426106,104,109.76486864,105,-679.02706782,7.2,3.51710604,Action,0.67774476,4.27170903
1985-02-20,110,1.07249992,113,158321335,103,0.21451071,434.69757192,112,106.70035338,103,-704.42902311,7.3,2.86130534,Drama,0.70779197,5.26177854
1997-11-17,103,1.13548475,106,156128671,107,0.2106157,438.31114123,101,110.5379972,107,-704.34943477,7.3,3.68098834,Drama,0.77602722,5.29948913
1990-09-22,109,1.13967745,111,115131843,102,0.20626457,438.8844538,101,108.04848423,104,-689.00056974,7.1,3.51660907,Drama,0.65948573,4.2678388
1993-08-15,109,1.08975589,112,108739610,104,0.20378884,437.70484354,100,110.13385611,104,-690.3318867,7.5,3.51678167,Action,0.78744203,4.26687775
1988-03-01,110,1.12686597,117,124481919,105,0.15554989,439.12617533,103,110.66515409,107,-695.48045273,7.6,3.55735475,Action,0.62991884,4.26569294
2002-08-06,109,1.1378532,107,115083252,114,0.10691928,437.64783961,107,107.87317764,106,-704.35052561,7.5,3.51752887,Drama,0.7754009,5.00311943
1998-10-01,103,1.13791921,114,107757667,105,0.05706535,435.61167029,102,110.46314896,106,-675.45278965,7.6,3.51405592,Action,0.80655998,4.23874497
1998-08-18,108,1.06786717,118,136523677,115,0.21055707,434.65230068,106,109.85835471,110,-698.86689788,7.5,3.62129361,Action,0.74135475,4.2700001
1997-02-12,108,1.09134836,110,163074245,112,0.20533168,436.22338469,100,109.68955718,105,-675.76672324,7.4,3.10762886,Action,0.81760418,5.20482776
1984-07-27,106,1.06791674,117,161108687,108,0.17316042,439.05891364,100,107.93696948,109,-676.75052918,7.6,3.68311856,Action,0.62855394,5.20328319
1999-09-13,109,1.13617681,112,160208331,110,0.04892904,439.97225476,99,109.772276,109,-695.85383204,7.2,3.48405408,Drama,0.66656341,4.26276839
1990-05-19,106,1.13207087,117,117211793,115,0.14618614,435.28179049,113,108.15669663,108,-678.25586951,7.8,3.6261027,Action,0.76201665,5.05039047
2000-06-24,107,1.06717892,114,120670608,106,0.15063192,436.86622231,101,107.66822037,110,-694.39623363,7.4,3.51722227,Action,0.81030712,4.26865036
1994-03-27,110,1.14896822,107,111708811,112,0.06590942,437.13524184,103,107.01360011,107,-678.66446939,7.5,3.58654576,Action,0.78057751,4.257146
1999-05-23,110,1.14034527,108,164649745,105,0.04463735,437.46478294,100,105.02355991,107,-704.46881392,7.7,3.5025414,Drama,0.69045037,5.24187486
1985-08-25,107,1.105003,115,113269204,98,0.2124149,439.40654095,102,110.12193914,107,-675.67642944,7.8,3.51724211,Action,0.61729131,4.26658619
1998-04-08,110,1.09823623,110,105039861,100,0.0716782,435.20213709,104,110.59944911,110,-681.8077647,7.3,3.51670719,Drama,0.62856736,5.22957374
1985-05-07,109,1.11575564,107,109348209,114,0.20832699,436.70455016,110,108.5262292,109,-678.3001351,7.5,3.14513035,Drama,0.6620161,4.20722924
1985-02-09,108,1.14422281,108,112917343,115,0.20423074,439.10877507,112,108.54100327,107,-678.93294021,7.5,3.49998194,Drama,0.78633906,4.21953791
